TILL_RECEIPT_NUMBER,sales,cost,quantity,grocery,dairy,produce,meat,frozen,deli,hba,horticulture,bread,CU_GENDER,CU_AGE_RANGE
236792,26.32,15.92,8,10.98,0,0,0,0,0,0,0,0,F,60+
236795,13.98,6.77,6,6.98,0,0,3,0,4,0,0,0,F,50-59
236796,19.37,10.37,8,12.13,0,7.24,0,0,0,0,0,0,F,50-59
236797,19.47,11.88,8,6.49,0,10.98,0,0,0,0,0,2,M,50-59
236798,23.47,6.12,6,0,0,5.99,8.99,0,0,0,0,8.49,F,30-39
236799,19.99,10,1,0,0,0,0,0,0,0,0,0,F,30-39
236801,14.98,9.86,4,4,0,0,0,0,0,0,3.99,0,F,20-29
236803,51.64,39.95,16,12,0,10.27,13.38,0,0,0,0,0,F,30-39
236804,28.28,9.48,4,0,0,2.29,0,0,25.99,0,0,0,M,30-39
236810,29.9,15.51,5,0,0,0,0,0,12.99,0,0,2.29,F,Under 19
236811,0.31,3.54,4,0,0,0,0,0,0,0,0,0,M,Under 19
236812,15.12,7.6,2,0,0,0,0,0,0,0,15.12,0,F,50-59
236813,46.71,34.45,15,23.24,0,4.99,4.53,7.97,0,0,0,0,F,40-49
236814,24.35,16.72,12,13.26,2.09,8.47,0,0,0,0,0,0,F,40-49
236815,15.24,18.35,6,0,7.66,0,4.77,0,0,0,0,0,F,60+
236816,31,15.8,15,8.37,0,6.47,0,0,0,0,0,11.98,F,40-49
236817,26.85,26.82,2,8.97,0,0,0,0,17.88,0,0,0,F,60+
236818,79.85,50.39,17,49.34,0,6.56,0,23.95,0,0,0,0,M,30-39
236823,41.04,22.28,8,0,3.49,0,0,4.79,0,0,0,7.99,F,40-49
236824,15.39,13.27,11,8.48,3.99,0,0,0,0,2.49,0,0,F,30-39
236825,23.97,17.9,11,23.65,0,0,0,0,0,0,0,0,F,30-39
236826,50.26,33.38,10,8.28,10.99,0,7.99,4.69,0,0,0,0,F,30-39
236828,13.48,9,5,4.18,0,3.18,6.12,0,0,0,0,0,F,30-39
236830,530.92,423.37,133,256.9,68.87,57.51,31.97,2.49,15.5,11.98,0,13.98,F,30-39
236831,17.77,7.1,5,0,1.99,10.79,0,0,0,0,0,4.99,F,40-49
236835,34.92,22.54,6,13.45,0,1.49,0,0,0,0,0,0,F,50-59
236837,16.81,15.02,8,0,10.14,2.03,0,0,0,0,0,4,M,20-29
236839,14.96,9.47,4,6.97,0,0,7.99,0,0,0,0,0,M,20-29
236840,48.51,34.48,18,33.79,4.49,0.79,0,0,0,6.99,0,2.29,F,50-59
236841,17,12.73,4,1.99,0,5,10.01,0,0,0,0,0,F,40-49
236843,6.9,0.96,3,0,0,0,0,0,0,0,0,0,F,60+
236844,24.51,15.82,8,23.83,0,0,0,0,0,0,0,0,F,40-49
236851,29.76,23.12,10,10.97,8.66,0,0,0,0,0,0,0,F,40-49
236852,59.48,42.67,13,1.62,4.99,19.02,6.37,0,12.18,0,0,4.99,M,40-49
236853,58.51,31.17,20,14.78,8.26,0,8.98,0,0,1.59,0,10.28,F,40-49
236856,9.76,5.83,4,0,0,9.76,0,0,0,0,0,0,F,40-49
236857,71.29,40.88,11,0,0,0,28.45,0,0,0,0,12.58,M,50-59
236859,63.28,59.07,15,5.99,15.47,24.65,0,6.98,0,0,0,3,F,50-59
236861,16.99,17.06,9,0,15.47,0,0,0,0,0,0,0,M,30-39
236864,14.65,10.77,11,14.43,0,0,0,0,0,0,0,0,F,30-39
236867,16.69,14.04,5,0,0,12.97,0,0,0,0,0,0,F,60+
236868,55.1,18.44,7,5.49,0,4.19,40.14,0,0,0,0,5.28,F,50-59
236871,35.22,35.54,20,9.26,1.99,19.67,0,0,0,0,0,0,F,20-29
236872,26.66,28.35,2,0,0,0,19.86,0,0,0,0,0,M,40-49
236873,11.99,11.58,7,1.99,7.69,0,0,0,0,0,0,0,F,30-39
236876,20.38,14.14,11,3.99,5.28,8.4,0,0,0,0,0,2.29,M,60+
236879,69.73,54.44,17,15.38,12.79,0,7.49,0,9.99,0,0,0,F,50-59
236880,123.45,76.48,33,20.67,2.99,72.98,0,0,15.13,0,0,2.29,F,50-59
236881,30.3,19.11,11,12,2.69,0,12.48,0,0,0,0,3,F,50-59
236882,11.76,1.98,4,0,0,1.98,0,0,0,0,0,9.78,F,30-39
236887,40.93,21.83,7,6.98,0,3.98,0,0,0,0,19.99,2.99,F,20-29
236888,127.86,86.18,27,23.14,13.57,12.75,20.91,8.57,10.1,5.49,0,0,F,50-59
236889,71.82,62.44,8,0,0,4.96,0,0,0,0,0,0,M,60+
236890,29.14,22.3,6,6.99,6.79,0,9.49,0,0,4.99,0,0,F,20-29
236892,10.63,17.86,2,0,0,0,10.63,0,0,0,0,0,F,20-29
236893,86.19,35.84,6,0,0,6,47.71,0,0,0,0,4.49,F,40-49
236894,22.16,18.64,10,14.88,3,0,0,3.96,0,0,0,0,F,30-39
236895,51.62,23.91,8,7.19,5.99,7.38,26.05,4.69,0,0,0,0,M,20-29
236897,17.32,2.99,7,3.98,0,0,0,0,13,0,0,0,M,30-39
236898,4.29,2.41,3,4.29,0,0,0,0,0,0,0,0,F,20-29
236904,18.79,7.15,5,0,4.79,4.69,0,0,9,0,0,0,F,40-49
236905,33.94,22.79,7,9.97,10.48,0,0,0,0,10.49,0,3,F,30-39
236907,7.53,9.44,8,0,3,4.21,0,0,0,0,0,0,F,20-29
236909,38.62,20.06,9,19.25,0,0,11.98,0,0,0,0,7.39,F,50-59
236911,118.18,93.61,34,39.8,14.47,0,4.99,0,0,53.96,0,0,F,40-49
236912,22.98,14.7,2,0,0,0,0,8.99,13.99,0,0,0,F,50-59
236915,40.43,26.99,15,8.97,7.38,4.99,0,0,0,12.98,0,0,F,30-39
236917,3.32,4.28,4,0,3,0,0,0,0,0,0,0,F,30-39
236921,92.9,75.46,35,20.93,9.26,24.62,0,15.98,20.5,0,0,0,M,30-39
236922,42.01,32.81,13,0,9.87,11.27,3.99,2.99,13.63,0,0,0,F,40-49
236925,125.98,56.18,2,0,0,0,0,0,0,0,125.98,0,F,50-59
236929,90.58,56.67,27,27.69,11.78,27.13,15.1,0,3.01,0,0,4.99,F,20-29
236934,90.71,83.9,25,35.15,3,1.96,18.73,0,7.27,0,0,4,F,40-49
236935,24.26,16.65,4,6.78,7.49,0,0,0,0,9.99,0,0,F,20-29
236939,38.75,21.42,10,9.48,9.38,3.49,0,0,0,0,0,0,F,30-39
236943,36.14,29.57,12,22.25,13.37,0,0,0,0,0,0,0,F,60+
236944,24.97,22.9,13,0,24.21,0,0,0,0,0,0,0,F,30-39
236945,48.39,38.59,12,6.48,2.99,11.8,0,0,19.75,0,0,0,F,20-29
236947,103.44,65.7,32,11.97,29.15,21.42,21.35,0,5.16,0,0,13.97,F,60+
236949,36.47,22.93,10,13.99,2.09,8.67,0,0,0,0,0,8.98,F,Under 19
236954,63.53,41.43,23,16.81,16.97,17.1,0,0,0,0,0,3,F,30-39
236957,117.36,85.99,28,24.86,17.98,59.36,6.49,0,0,0,0,0,F,30-39
236958,36.69,29.11,14,18.02,0,7.2,0,7.78,3.69,0,0,0,F,50-59
236959,50.27,55.56,11,9.85,0,14.56,18.5,3.37,0,0,0,0,M,30-39
236960,22.38,15.24,6,12.86,0,3.52,0,0,0,0,0,0,M,40-49
236961,39.14,21.51,5,7.88,0,5.28,0,0,0,0,0,0,F,20-29
236963,23.39,9.34,3,0,0,11.27,12.12,0,0,0,0,0,F,40-49
236966,5.98,4,1,0,0,0,0,0,0,0,0,0,M,40-49
236967,13.19,10.54,5,4.99,4.89,0,0,2.99,0,0,0,0,M,30-39
236969,55.47,35.17,24,28.31,0,17.22,0,0,0,0,0,2.99,F,40-49
236970,34.14,25.02,15,19.76,9.38,0,0,0,0,0,4.08,0,F,40-49
236971,479.3,329.06,120,177.38,56.9,63.17,31.87,107.23,0,0,0,0,F,40-49
236973,89.11,54.69,21,31.4,5.99,11.48,0,23.17,0,0,0,0,M,30-39
236975,8.64,3.92,4,4.99,0,0,0,0,0,0,0,2.99,F,50-59
236976,82.62,57.34,31,40.67,6.49,14.08,13.48,0,0,0,0,2.29,M,50-59
236977,22.62,15.45,6,0,3,2.31,0,0,0,0,0,0,F,40-49
236978,57.71,46.19,11,22.29,17.79,2.67,0,14.96,0,0,0,0,F,40-49
236979,38.78,24.58,14,10.59,1.99,7.3,0,0,0,0,17.88,0,M,40-49
236980,24.88,21.68,13,10.98,10.48,0,0,0,0,0,0,2.99,F,50-59
236982,61.98,42.02,27,32.48,4.67,7.49,10.88,0,0,0,0,4.58,F,30-39
236983,8.25,4.5,1,0,0,0,0,0,0,8.25,0,0,M,50-59
236984,16.98,13.84,2,14.99,0,0,0,0,0,0,1.99,0,F,30-39
236985,12.48,3.58,3,2.5,0,0,0,0,0,0,0,0,F,30-39
236986,8.78,5.88,2,8.78,0,0,0,0,0,0,0,0,F,40-49
236991,189.58,121.17,60,56.16,18.46,50.92,5.99,24.86,4.81,0,0,7.98,F,50-59
236992,24.44,21.39,6,6.46,0,0,17.98,0,0,0,0,0,F,40-49
236993,16.76,27.28,4,8.68,0,0,0,0,0,0,0,0,F,30-39
236994,21.98,14.43,8,6.99,0,5.69,8.99,0,0,0,0,0,M,30-39
236995,11,5.76,6,0,4.88,2.92,0,0,0,0,0,3,M,40-49
236996,13.99,9.56,1,0,0,0,0,0,0,13.99,0,0,F,30-39
236999,6.88,3.62,2,3.19,0,3.69,0,0,0,0,0,0,F,50-59
237000,11.9,9.2,11,0,9.35,0,0,0,0,0,0,0,F,50-59
237003,105.91,68.93,22,33.31,5.88,19.04,35.06,0,0,0,0,0,F,Under 19
237006,41.36,25.18,14,25.25,2.99,0,0,0,6.48,0,0,4.99,F,30-39
237007,115.63,83.75,31,21.12,18.18,22.78,13.48,0,0,0,0,0,F,30-39
237009,51.98,36.2,2,0,0,0,0,0,0,51.98,0,0,F,20-29
237010,13.59,14.35,4,4.69,0,0,0,0,0,0,0,2.99,F,40-49
237013,10.62,13.04,6,0,9.98,0,0,0,0,0,0,0,M,30-39
237014,4.61,3.17,2,0,0,2.12,0,0,0,2.49,0,0,F,60+
237017,14.97,8.94,5,9.48,0,0,0,0,0,0,0,0,F,30-39
237022,45.42,29.97,15,5.38,7.98,0,0,15.96,4.36,0,0,4.49,F,30-39
237024,27.98,13.78,7,13.67,0,0,0,0,3,0,0,0,M,30-39
237026,20.27,13.63,3,0,12.98,0,0,0,0,0,0,0,F,30-39
237027,14.27,13.62,6,0,0,9.07,5.2,0,0,0,0,0,F,40-49
237028,22.25,13.37,6,6.97,4.49,10.48,0,0,0,0,0,0,F,40-49
237031,53.58,34.6,17,20.06,0,16.34,0,0,0,0,0,14.07,F,Under 19
237038,127.88,75.89,44,78.21,10.47,13.52,0,2.29,0,6.48,0,5.99,F,20-29
237040,5.94,3.64,2,5.94,0,0,0,0,0,0,0,0,F,30-39
237043,28.99,14.98,9,11.45,0,0,0,0,17.32,0,0,0,F,20-29
237044,3.59,1.83,1,3.59,0,0,0,0,0,0,0,0,F,20-29
237048,93.38,53.93,32,16,20.35,15.63,20.18,0,0,0,0,10.28,F,30-39
237049,14.93,10.45,6,0,0,5.06,9.87,0,0,0,0,0,M,30-39
237051,40.51,35.47,10,19.52,9.48,0,11.19,0,0,0,0,0,M,20-29
237053,5.18,4.12,6,4.86,0,0,0,0,0,0,0,0,M,30-39
237054,59.27,37.92,9,25.48,0,0,0,0,14.99,11.99,0,0,F,40-49
237058,67.17,53.08,30,38.37,0,7.49,11.98,0,7.46,0,0,0,F,30-39
237068,19.48,13.38,2,19.48,0,0,0,0,0,0,0,0,F,50-59
237073,36.05,41.16,11,1.99,2.39,10.14,7.99,0,0,0,0,4,M,60+
237074,23.96,14.87,8,4.59,0,0.53,0,0,8.74,0,0,0,M,20-29
237080,30.96,18.05,8,0,4.69,0,13.47,0,8.99,0,0,0,M,50-59
237081,36.87,27.19,13,34.93,0,0,0,0,0,0,0,0,F,50-59
237083,64.34,26.73,15,5.38,8.66,1.71,0,0,5.71,0,0,5.29,M,40-49
237086,14.14,7.7,9,4.98,0,4.92,0,0,0,0,0,0,F,30-39
237093,6.83,4.76,4,2.69,0,4.14,0,0,0,0,0,0,F,30-39
237099,14.62,6.37,7,2.98,0,0,0,3.99,3,0,0,4.49,F,20-29
237105,21.52,14.64,4,1.79,0,0,0,0,0,0,0,4.15,M,60+
237106,8.06,6.42,3,4.49,0,0,0,0,3.57,0,0,0,F,60+
237107,18.18,14.81,6,7.76,0,0,0,0,7.2,0,0,0,F,40-49
237108,13.91,8.76,7,4.69,8.98,0,0,0,0,0,0,0,F,50-59
237112,7.59,7.84,5,0,4.99,2.28,0,0,0,0,0,0,F,20-29
237113,32.41,28.02,6,0,0,16.96,15.45,0,0,0,0,0,F,60+
237115,26.02,17.62,12,12.47,2.29,0.79,0,0,0,0,0,0,F,50-59
237116,5.01,6.06,3,0,4.69,0,0,0,0,0,0,0,F,30-39
237121,46.7,35.1,14,24.45,8.48,0,0,7.48,4.31,0,0,0,F,30-39
237124,11.21,7.78,3,0,8.98,2.23,0,0,0,0,0,0,F,60+
237125,3.06,3.06,1,0,0,0,0,0,3.06,0,0,0,F,Under 19
237127,34.75,27.37,13,6.71,10.48,0,10.09,7.47,0,0,0,0,F,40-49
237128,70.25,59.98,18,37.01,0,0,0,0,0,14.99,0,0,F,60+
237129,37.6,45.54,12,0,11.48,25.8,0,0,0,0,0,0,F,30-39
237132,13.73,9.73,4,3.99,0,0,0,0,0,0,0,0,F,40-49
237136,34.07,31.58,8,0,0,7.76,9.59,0,0,0,0,0,F,60+
237137,24.99,21.38,1,0,0,0,0,0,0,24.99,0,0,F,20-29
237138,44.39,65.05,13,0,0,15.15,0,0,1.87,8.98,0,1,F,30-39
237139,288.4,222.25,65,109.4,16.98,17.11,40.55,47.82,0,32.25,0,2.29,F,30-39
237140,13.84,11.82,6,1.97,0,0,4.88,3.99,0,0,0,3,F,40-49
237141,13.49,8.12,1,0,0,0,0,0,0,0,13.49,0,F,40-49
237142,124.69,88.61,38,63.26,7.98,16.54,0,0,0,5.29,25.3,4.99,F,50-59
237144,71.34,51.07,13,58.29,3.29,3.77,0,0,0,0,0,5.99,M,60+
237146,24.95,13.95,1,24.95,0,0,0,0,0,0,0,0,F,40-49
237147,34.99,18.75,4,0,0,0,34.99,0,0,0,0,0,F,60+
237149,4.75,1.74,2,0,0,2.46,0,0,0,0,0,2.29,F,60+
237157,12.61,13.15,10,0,7.49,0,0,0,0,0,0,4.49,F,30-39
237158,8.39,6.91,3,0,4.49,3.9,0,0,0,0,0,0,M,60+
237160,34.61,15.29,8,0,0,2.98,18.7,0,0,0,0,3,F,60+
237161,70.97,40.88,19,7.88,4.99,15.47,0,0,0,0,5.67,0,F,30-39
237162,13.98,3.65,3,0,0,0,0,6.99,0,0,0,2.99,F,60+
237163,37.91,49.99,16,10.97,3.39,0,0,0,0,0,0,2.99,F,60+
237167,34.35,49,8,3.98,3.78,4.62,0,0,0,0,0,0,F,20-29
237168,13.22,10.26,2,3.99,0,0,9.23,0,0,0,0,0,F,50-59
237173,21.68,23.09,10,11.47,0,0,0,0,3.29,0,0,0,F,50-59
237183,64.16,41.31,13,5.47,0,31.9,0,0,2.81,12.99,0,6.99,F,30-39
237185,151.63,95.78,35,21.47,20.95,11.45,29.57,12.45,13,0,0,2.29,F,40-49
237187,155.88,96.03,35,49.92,6.98,66.43,10.12,0,0,0,0,0,F,30-39
237188,37.55,26.71,8,2.49,0,5.99,0,0,0,6.99,0,0,F,40-49
237189,16.98,12.33,4,1.79,0,0,0,0,6.7,0,0,0,F,40-49
237190,189.65,128.18,58,98.77,18.57,22.14,0,8.49,0,4.99,0,6,F,50-59
237192,37.45,36.06,5,37.45,0,0,0,0,0,0,0,0,F,60+
237194,9.27,7.67,7,9.27,0,0,0,0,0,0,0,0,F,40-49
237195,45.49,37.65,34,21.28,11.18,0,0,0,0,0,0,0,M,60+
237196,313.87,231.42,93,170.71,26.43,15.97,58.27,0,0,9.77,0,5.99,F,40-49
237197,21.69,19.36,9,20.05,0,0,0,0,0,0,0,0,F,60+
237199,5.51,5.88,5,2.19,3,0,0,0,0,0,0,0,F,50-59
237201,17.46,18.97,7,3.5,8.38,0,3.99,0,0,0,0,1.28,F,50-59
237202,33.13,20.76,13,16.34,0,0,0,0,7.36,0,0,0,M,30-39
237206,43.85,25.56,15,25.74,6.49,0,0,0,0,0,0,5.49,F,50-59
237207,14.66,0.85,2,0,0,1.67,0,0,0,0,0,0,F,60+
237210,17.96,2.02,4,0,0,0,0,0,0,0,0,5.98,M,60+
237211,18.97,10.41,7,1.25,0,7.24,0,2.49,0,0,0,0,F,60+
237215,62.57,28.72,3,0,0,0,61.94,0,0,0,0,0,F,20-29
237216,36.86,13.9,4,6.88,0,0,0,0,12.99,0,0,0,F,50-59
237218,15.23,11.88,5,0,0,1.27,0,0,0,0,13.96,0,F,60+
237219,77.78,43.23,13,7.38,9.48,4.99,47.13,0,0,0,0,3.99,F,40-49
237220,224.02,166.36,61,126.19,59.12,9.24,0,17.97,0,0,0,0,M,50-59
237221,42.75,23.28,10,0.99,0,5.18,0,0,0,0,0,6,F,30-39
237222,21.02,12.81,9,6.21,0,14.81,0,0,0,0,0,0,M,60+
237224,137.45,154.94,61,55.86,8.48,25.15,10.01,13.98,0,0,0,0,F,50-59
237225,51.69,35.83,15,42.91,0,8.38,0,0,0,0,0,0,F,60+
237227,26.44,11.36,6,0,0,0,0,0,0,0,0,0,F,60+
237229,7.55,2.87,3,0,0,1.06,0,0,0,0,2.49,0,F,60+
237234,31.17,32.49,6,6,11.97,0,9.21,0,0,0,0,0,F,50-59
237235,31.29,24.89,12,10.95,0,1.55,12.92,0,0,0,0,2.99,M,60+
237237,37.1,33.67,7,14.07,0,10.93,12.1,0,0,0,0,0,M,40-49
237241,68.91,37.32,13,2.49,3.39,14.62,17.14,4.99,12.99,0,0,4.99,F,30-39
237242,10.92,10.34,4,5.97,0,0,0,3.99,0,0,0,0,F,40-49
237248,30.77,16.5,10,0,0,27.79,0,0,0,0,0,0,F,30-39
237249,61.43,39.72,17,8.99,10.48,25.59,6.39,0,4.99,0,0,0,F,40-49
237250,77.14,53.62,21,22.42,8.68,7.68,21.96,12.98,0,0,0,3,F,40-49
237252,23.43,8.72,3,2.49,0,1.13,19.81,0,0,0,0,0,F,60+
237253,60.82,42.52,17,28.88,15.48,15.5,0,0,0,0,0,0,M,50-59
237254,219.32,143.36,52,61.19,10.76,74.61,33.5,11.96,13.99,0,0,0,F,Under 19
237255,24.23,11.42,6,2.99,0,7.77,3.99,5.49,0,0,0,0,F,20-29
237256,48.8,27.4,21,0,9.16,9.58,0,0,0,0,17.43,0,F,30-39
237258,35.51,21.65,13,4.25,4.99,6.86,0,0,17.99,0,0,0,F,40-49
237260,16.55,0.96,3,0,0,1.98,0,0,0,0,0,14.57,F,60+
237262,43.95,7.38,6,9.98,0,0,0,0,23.99,0,0,9.98,M,60+
237263,70.57,58.16,20,22.14,0,0,5.3,0,0,0,0,9.98,M,30-39
237266,11.45,4.74,3,0,5.29,1.17,0,0,0,0,0,0,M,50-59
237267,59.04,48.4,11,1.49,11.98,5.96,27.82,3.49,0,0,0,0,F,50-59
237268,169.62,125.87,54,64.94,8.68,11.92,36.77,0,0,30.75,0,11.78,M,30-39
237275,37.71,29.57,4,5.99,0,5.99,25.73,0,0,0,0,0,F,50-59
237276,96.62,92.7,22,26.94,2.99,9.06,21.15,0,4.29,0,0,0,F,40-49
237277,71.21,49.53,15,0,8.88,8.98,0,11.97,28.8,0,0,2.99,F,30-39
237280,129.39,87.38,38,34.61,6.49,20.95,26.04,0,0,0,0,4.49,M,40-49
237282,14.55,7.29,7,0,7.58,0,0,0,0,0,0,0,M,60+
237285,14.79,9.61,1,0,0,0,0,0,0,14.79,0,0,F,60+
237286,9.95,3.61,6,0,0,0,0,0,9,0,0,0.64,F,50-59
237289,39.45,24.72,9,23.97,0,3.49,0,0,0,0,0,11.99,F,40-49
237290,58.53,40.36,12,0,0,46.76,0,0,11.77,0,0,0,F,30-39
237293,49.9,31.5,18,0,21.96,7.47,0,0,19.72,0,0,0,F,60+
237294,45.59,27.29,11,5.37,12.08,6.17,6.49,0,8.49,0,0,0,M,50-59
237300,76.37,69.22,21,19.47,8.98,19.54,0,0,5,0,0,9.99,F,40-49
237301,7,0.99,3,0,0,0,0,0,0,0,0,7,M,50-59
237305,49.04,33.54,8,17.97,17.47,4.28,9.32,0,0,0,0,0,F,30-39
237308,5.69,3.89,1,0,5.69,0,0,0,0,0,0,0,F,60+
237309,55.29,24.17,6,8.91,0,3.85,33.54,8.99,0,0,0,0,F,40-49
237310,64.34,48.62,14,25.97,0,4.29,24.41,0,0,0,0,0,M,40-49
237312,9.98,4.38,2,0,0,0,0,0,0,0,0,0,M,30-39
237314,326.6,198.72,94,105.61,33.08,8.96,49.79,19.94,46.99,0,0,15.98,F,30-39
237315,117.99,79.17,35,17.96,41.73,36.05,0,3.97,5,0,0,3,F,20-29
237319,12.19,8.58,4,4.44,0,5.86,0,0,0,1.89,0,0,M,60+
237320,124.68,79.86,32,23.96,39.82,30.84,28.06,0,0,0,0,0,F,40-49
237321,73.76,72.33,16,25.52,0,9.98,18.31,0,15.36,4.59,0,0,F,50-59
237323,38.32,15.73,16,10.93,0,0,11.17,0,13,0,0,3,M,20-29
237324,39.06,22.79,5,2.98,0,5.28,30.8,0,0,0,0,0,F,30-39
237325,11.3,7.82,6,9.98,0,0,0,0,0,0,0,0,F,60+
237326,48.44,33.5,10,3.29,0,11.74,0,0,9.12,0,0,0,F,30-39
237327,79.86,55.72,24,59.42,7.59,6.86,0,5.99,0,0,0,0,M,40-49
237328,13.48,6.99,3,0,0,0,10.48,0,0,0,0,3,F,50-59
237329,91.59,114.18,30,26.24,18.56,6.5,20.86,0,2.44,0,0,2.99,F,50-59
237330,41.56,27.37,23,11.26,8.98,1.98,5.99,3.99,0,4.29,0,4,F,20-29
237333,69.91,53.66,25,6.66,37.93,8.57,0,0,0,0,0,4.49,F,40-49
237336,16.67,9.01,5,0,0,10.68,5.99,0,0,0,0,0,F,40-49
237342,54.62,43.33,16,19.1,4.99,6.66,0,0,0,0,0,14.27,F,60+
237344,32.06,23.98,13,23.87,0,0,0,4.79,3.4,0,0,0,F,30-39
237348,68.27,76.16,19,14.54,0,0,12.27,19.95,0,0,0,7,F,30-39
237350,36.49,26.88,14,15.14,7.52,8.85,0,0,0,4.98,0,0,M,60+
237354,6.99,5.08,1,6.99,0,0,0,0,0,0,0,0,M,50-59
237355,27,29.04,9,2.02,11.97,1.49,7.21,3.99,0,0,0,0,F,40-49
237357,9.99,7.13,1,9.99,0,0,0,0,0,0,0,0,F,40-49
237359,37.47,26.31,9,8.49,4.78,10.91,0,0,10.1,0,0,0,F,50-59
237360,16.65,9.74,5,0,0,16.65,0,0,0,0,0,0,M,50-59
237361,8.29,6.93,8,2.88,3,0,0,0,0,0,0,0,M,20-29
237363,35.25,17.16,6,0,0,4.49,9.08,0,0,0,0,0,M,20-29
237365,187.26,59.22,18,35.18,21.15,13.99,0,0,0,0,0,6.48,F,40-49
237368,58.13,41.01,10,8.66,0,2.8,24.69,0,0,0,0,0,F,20-29
237372,61.11,42.37,16,28.29,0,15.84,16.98,0,0,0,0,0,F,30-39
237373,8.99,6.06,1,8.99,0,0,0,0,0,0,0,0,F,30-39
237374,154.18,81.96,40,27.93,31.63,10.18,28.24,0,19.99,0,0,13.99,F,50-59
237376,34.8,21.49,12,4,6.49,0,3.99,8.19,0,0,0,6,F,30-39
237377,30.82,21.96,9,6.34,0,13.01,7.49,0,0,3.98,0,0,M,40-49
237379,5.29,3.04,1,5.29,0,0,0,0,0,0,0,0,F,50-59
237380,23.83,6.8,7,5.26,0,0,0,6.99,11.45,0,0,0,F,50-59
237384,19.56,11.31,5,0,6.58,3,5.99,0,0,0,0,3.99,M,50-59
237385,41.29,26.48,17,12.61,0,28.68,0,0,0,0,0,0,F,20-29
237387,38.72,24.56,9,16.81,0,6.14,0,0,0,14.99,0,0,F,20-29
237390,37.09,25.5,5,22.99,3.99,9.99,0,0,0,0,0,0,F,Under 19
237391,14.44,9.46,4,14.44,0,0,0,0,0,0,0,0,F,40-49
237392,15.89,11.85,5,4.79,0,9.11,0,0,0,0,0,0,M,50-59
237394,106.11,65.81,38,25.2,29.85,5.99,0,0,0,14.08,0,8.99,M,40-49
237399,51.42,31.72,17,9.96,19.26,7.02,0,6.89,0,0,0,2.29,F,40-49
237401,5.98,4.48,2,0,0,0,0,5.98,0,0,0,0,F,50-59
237404,21.02,4.92,3,0,0,0,0,7.99,7.74,0,0,5.29,F,40-49
237406,26.22,19.14,10,7.37,3.99,14.54,0,0,0,0,0,0,F,Under 19
237408,44.24,25.62,10,17.29,0,8.98,0,0,0,0,0,0,F,40-49
237411,17.12,4.84,6,1.99,0,0,0,0,0,0,0,5.99,M,50-59
237412,26.14,14.52,16,7.64,0,0,0,0,3.9,0,0,3,M,40-49
237414,16.76,11.48,6,3.79,6.67,5.99,0,0,0,0,0,0,F,60+
237415,8.16,7.54,4,1.99,0,0,0,0,0,0,0,0,M,Under 19
237416,9.89,9,5,2.99,4.99,0,0,0,0,0,0,0,F,40-49
237417,10.96,7.79,4,10.96,0,0,0,0,0,0,0,0,F,40-49
237420,8.22,10.13,2,0,0,1.79,6.43,0,0,0,0,0,F,20-29
237422,27.83,20.72,10,14.57,0,2.29,4.18,0,0,3.79,0,3,M,30-39
237423,69.28,83.5,15,23.27,3.39,6.35,15.54,0,2.44,0,0,0,F,50-59
237424,52.47,46.02,14,32.9,10.78,2.82,0,0,0,5.97,0,0,F,50-59
237425,195.85,133.76,55,77.48,24.96,14.42,38.44,22.46,0,0,0,0,F,30-39
237426,44.98,43.75,10,12.18,0,12.55,17.26,0,0,0,0,2.99,F,60+
237427,37.73,23.31,4,4.29,0,0,0,7.99,0,0,0,0,F,50-59
237429,14.98,3.21,3,0,0,0,0,0,0,0,0,0,F,60+
237431,30.8,25.79,7,3.49,0,1.98,11.19,5.18,6,0,0,0,F,40-49
237432,3.7,3.51,3,0,3.39,0,0,0,0,0,0,0,F,40-49
237434,9.05,5.22,3,9.05,0,0,0,0,0,0,0,0,F,30-39
237435,18.25,12.6,8,3,2.39,4.78,0,7.98,0,0,0,0,F,50-59
237436,49.45,43.81,12,16.47,0,8.28,0,0,0,0,0,6.29,M,20-29
237438,22.35,13.23,7,8.87,0,10.48,3,0,0,0,0,0,F,30-39
237439,113.69,45.58,12,8.78,0,3.99,34.76,0,42.4,0,0,0,M,30-39
237440,22.76,19.18,8,7.66,0,4.29,0,0,10.65,0,0,0,F,60+
237441,49.8,42.71,27,19.14,22.53,0,0,0,0,0,0,0,M,50-59
237442,29.97,24.4,7,9.68,0,0,0,18.97,0,0,0,0,M,30-39
237444,11.98,8.18,2,0,11.98,0,0,0,0,0,0,0,F,50-59
237446,6.98,4.07,2,6.98,0,0,0,0,0,0,0,0,M,20-29
237449,17.17,8.54,7,0,5.78,0,0,0,0,0,0,4.99,F,50-59
237450,8.6,5.96,12,7.96,0,0,0,0,0,0,0,0,M,20-29
237453,14.52,9.17,11,0,7.58,2.3,0,0,0,0,0,4,F,60+
237455,19.61,14.78,10,13.06,4.49,1.94,0,0,0,0,0,0,F,30-39
237456,75.79,47.05,18,21.32,5.79,0,10.99,9.49,0,0,0,0,F,40-49
237457,19.48,12.08,4,0,0,0,0,0,0,19.48,0,0,F,50-59
237458,52.2,33.09,27,0,7.67,6.06,0,0,0,0,37.83,0,F,40-49
237460,12.86,21.47,4,0,0,2.29,0,0,0,0,0,2,F,50-59
237465,47.37,71.6,15,4.29,21.95,1.95,0,0,0,0,0,2.29,F,30-39
