TILL_RECEIPT_NUMBER,sales,cost,quantity,CU_GENDER,CU_AGE_RANGE,CUSTOMER_TYPE,beef,fruit,vegetables,frozenfood,deli,poultry,salad,health,beauty,hotfood,horticulture
228441,53.59,43.74,19,F,20-29,CUSTOMER,5.53,0,0,0,6.98,0,0,0,0,0,0
228444,27.59,20.05,6,F,50-59,CUSTOMER,0,0,4.83,0,0,0,7.5,0,0,0,0
228445,89.13,63.76,21,F,60+,CUSTOMER,0,14.97,6.05,0,3.99,9.46,0,5.99,0,0,0
228447,2.69,2.3,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228448,13.76,9.21,4,M,50-59,CUSTOMER,0,0,0,0,0,0,0,13.76,0,0,0
228449,7.63,5.5,8,M,Under 19,CUSTOMER,0,2.13,0,0,0,0,0,0,0,0,0
228453,17.97,12.22,3,F,50-59,CUSTOMER,0,3.49,0,0,0,0,0,0,0,0,0
228454,104.35,82.14,29,F,20-29,CUSTOMER,14.12,4.48,8.34,11.38,0,12.65,2.35,0,0,0,0
228456,23.78,13.9,10,F,30-39,CUSTOMER,0,0,0,7.47,0,0,0,0,0,0,0
228458,17.25,8.86,6,F,20-29,CUSTOMER,0,0,0,4.49,0,0,0,0,0,0,0
228461,40.23,18.79,8,M,20-29,CUSTOMER,0,0,0,8.57,0,0,13,0,0,0,0
228463,3.32,3.98,4,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228468,126.77,92.39,24,M,20-29,CUSTOMER,12.66,6.99,4.88,0,0,16.63,0,0,0,0,0
228469,15.56,18.2,8,F,20-29,CUSTOMER,10.37,0,1.82,0,0,0,0,0,0,0,0
228470,31.03,21.02,7,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228471,59.11,49.27,11,F,30-39,CUSTOMER,20.7,0,0,8.19,0,0,0,0,0,0,0
228473,77.53,68.75,28,F,30-39,CUSTOMER,0,22.21,0,6.49,0,0,0,0,0,0,0
228476,23.57,14.5,3,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228477,33.44,28.85,6,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228479,42.14,38.65,12,F,40-49,CUSTOMER,0,6.99,0,20,0,0,0,0,0,0,0
228480,47.54,33.5,6,M,30-39,CUSTOMER,29.99,0,0,0,0,0,0,0,0,0,0
228482,35.37,25.26,10,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228483,5.81,6.49,1,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228484,30.03,20.26,4,F,40-49,CUSTOMER,0,0,0,0,0,3.78,0,0,0,10,0
228487,25,0.01,1,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,25,0
228488,13.65,6.95,5,M,50-59,CUSTOMER,0,0,7.38,0,0,0,0,0,0,0,0
228490,65.19,37.09,12,M,60+,CUSTOMER,0,16.7,4.69,0,0,0,5.99,0,0,0,0
228491,5.31,6.12,3,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228492,63.81,41.37,12,F,Under 19,CUSTOMER,0,6.12,0,0,0,0,14.27,0,0,0,0
228493,7.15,3.91,3,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228495,288.48,208.48,57,F,30-39,CUSTOMER,14.24,13.54,17.47,27.64,10.98,18.59,0,4.99,0,0,0
228498,158.33,99.62,34,F,40-49,CUSTOMER,0,19.77,5.76,3.87,10.98,7.09,0,0,0,0,0
228499,11.8,11.84,4,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228500,15.78,6.85,3,F,40-49,CUSTOMER,0,0,0,4.79,0,0,0,0,0,7,0
228501,43.57,34.68,10,F,60+,CUSTOMER,0,8.64,0,4.69,0,0,0,0,0,0,0
228503,65.79,43.01,26,F,30-39,CUSTOMER,0,2.24,11.46,3.99,0,0,4.77,0,0,0,0
228506,19.07,9.57,4,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228508,12.66,8.37,4,F,Under 19,CUSTOMER,0,0,0,7.98,0,0,0,0,0,0,0
228516,4.18,2.15,2,M,20-29,CUSTOMER,0,0,1.69,0,0,0,0,0,0,0,0
228517,4.49,1.86,1,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228521,10.2,10.06,6,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228522,142.8,120.21,33,M,30-39,CUSTOMER,0,17.94,0,0,0,12.5,0,0,0,0,0
228526,31.35,37.22,8,F,40-49,CUSTOMER,0,14.72,0,0,0,0,0,0,0,0,0
228527,8.28,7.45,6,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228528,14.91,7.74,4,F,Under 19,CUSTOMER,0,3.92,4,0,4.99,0,0,0,0,0,0
228529,14.67,8.29,3,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,6.99,0,0
228531,63.53,39.51,18,F,20-29,CUSTOMER,0,0,4.03,0,7.99,0,9.98,0,0,0,0
228537,12.66,7.43,4,M,40-49,CUSTOMER,0,0,7.18,0,0,0,0,0,0,0,0
228538,8.28,5.6,2,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228539,104.37,69.54,22,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228541,13.79,14.09,9,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228542,97.77,72.77,17,F,20-29,CUSTOMER,0,0,5.81,0,0,0,0,24.85,0,0,0
228544,73.91,48.55,13,M,30-39,CUSTOMER,0,4.49,0,15.48,0,0,0,0,0,0,0
228548,124.51,87.67,26,M,20-29,CUSTOMER,0,0,0,7.47,6.49,0,0,0,27.17,0,0
228549,48.1,29.27,9,F,40-49,CUSTOMER,0,0,3.96,0,0,0,0,0,0,0,0
228550,17.96,13.13,4,F,50-59,CUSTOMER,0,0,0,7.98,0,0,0,0,0,0,0
228551,9.5,7.5,7,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,4.49,0,0
228554,29.97,33.52,7,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228555,11.18,7.06,3,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228556,57.95,43.53,13,M,30-39,CUSTOMER,0,0,0,0,7.88,0,10.17,0,0,0,0
228559,21.95,11.47,5,F,30-39,CUSTOMER,0,0,0,2.98,0,0,6.99,0,0,0,0
228562,16.38,10.37,3,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228563,157.11,101.49,47,F,30-39,CUSTOMER,0,11.87,6.32,20.63,0,0,0,0,0,0,0
228566,23.95,18.46,14,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228567,19.43,15.39,7,M,30-39,CUSTOMER,0,9.13,0,0,0,0,0,0,0,0,0
228568,32.14,20.59,8,F,30-39,CUSTOMER,0,0,10,0,0,0,0,0,0,0,0
228569,19.09,10.89,6,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228570,15.49,21.04,5,F,30-39,CUSTOMER,0,0,2,0,0,0,0,0,0,0,0
228571,27.93,20.03,9,F,20-29,CUSTOMER,0,0,0,0,0,0,5.99,0,0,0,0
228573,28.94,15.55,8,F,30-39,CUSTOMER,0,0,0,6.99,0,0,0,0,0,0,0
228576,14.98,9.96,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,16.98,-2,0,0
228577,5.99,3.85,1,M,40-49,CUSTOMER,0,0,0,0,0,0,0,5.99,0,0,0
228579,14.41,11.93,7,F,30-39,CUSTOMER,0,6.79,3.62,0,0,0,0,0,0,0,0
228580,9.98,1.77,2,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228585,18.05,14.28,4,M,20-29,CUSTOMER,0,6.99,0,8.57,0,0,0,0,0,0,0
228587,56.74,36.76,17,F,40-49,CUSTOMER,0,6.99,0,0,4.49,0,2.24,0,0,0,0
228588,15.48,9.01,12,F,50-59,CUSTOMER,0,4.88,0,0,0,0,0,0,0,0,0
228589,19.27,6.98,10,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228591,68.48,42.17,25,F,30-39,CUSTOMER,0,22.29,3.79,0,8.68,0,0,0,0,0,0
228592,36.67,19.59,11,M,20-29,CUSTOMER,0,6.99,0,0,0,0,5.48,0,0,0,0
228598,192.5,138.25,32,M,20-29,CUSTOMER,45.45,6.16,16.29,8.57,0,0,0,20.29,0,0,0
228599,15.02,10.34,6,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228600,35.21,23.65,12,F,60+,CUSTOMER,0,0,0,14.46,0,0,0,8.49,-1,0,0
228602,16.46,10.46,4,M,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,4.99,0,0
228604,2.29,0.53,1,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228607,26.35,21.77,5,F,40-49,CUSTOMER,5.63,0,10.95,0,0,0,0,0,0,0,0
228608,0.62,7.08,4,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228612,26.95,14.51,7,F,50-59,CUSTOMER,0,0,0,0,13.46,0,0,0,0,0,0
228613,29.45,16.15,5,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228614,56.2,39.47,24,F,30-39,CUSTOMER,0,3.99,3.99,0,4.99,0,0,0,0,0,0
228615,38.35,25.48,15,M,20-29,CUSTOMER,0,0,0,22.07,0,0,0,0,0,0,0
228617,11.98,13.62,2,M,60+,CUSTOMER,0,0,0,0,5.99,0,0,0,0,0,0
228619,20.1,13.19,7,F,20-29,CUSTOMER,0,0,0,3.97,0,0,0,0,7.28,0,0
228620,23.46,11.97,4,M,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228621,28.7,20.9,8,F,30-39,CUSTOMER,0,0,0,6.99,0,0,0,3.49,0,0,0
228626,48.85,33.54,9,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228627,6.11,-0.98,10,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228628,25.86,20.92,7,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228630,32.34,23,5,M,20-29,CUSTOMER,0,0,0,0,7.98,0,0,0,0,0,0
228631,72.43,63.49,10,F,30-39,CUSTOMER,0,0,0,0,6.99,0,0,45.56,0,0,0
228632,74.37,53.13,13,F,30-39,CUSTOMER,0,6.99,0,0,0,0,0,27.98,0,0,0
228635,19.67,15.53,13,F,20-29,CUSTOMER,0,4.78,0,0,0,0,0,0,0,0,0
228636,34.79,23.36,7,F,20-29,CUSTOMER,0,5.43,7.08,0,0,0,0,0,0,0,0
228641,10.93,4.21,5,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228644,24.15,14.53,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,6.99,0,0,0
228646,3.04,1.81,2,M,20-29,CUSTOMER,0,0,2.05,0,0,0,0,0,0,0,0
228648,57.97,39.88,14,F,30-39,CUSTOMER,0,6.99,0,0,0,0,0,0,0,0,0
228651,16.95,9.96,9,F,Under 19,CUSTOMER,0,0,0,5.99,0,0,0,0,0,0,0
228652,205.3,114.33,45,F,50-59,CUSTOMER,20.21,38.33,21.58,0,28.97,0,0,0,0,0,0
228653,18.06,12.9,5,M,20-29,CUSTOMER,0,6.99,0,0,0,0,0,0,0,0,0
228654,26.2,32.72,8,F,20-29,CUSTOMER,8.28,0,0,3.99,0,0,0,0,0,0,0
228655,68.44,56.94,26,F,50-59,CUSTOMER,0,6.99,7.89,0,0,0,0,0,0,0,0
228661,4.3,3.89,3,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228666,93.1,66.96,21,F,40-49,CUSTOMER,10.95,0,0,0,8.98,0,14.38,0,0,0,0
228671,3.79,1.9,3,M,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228675,35.89,29.04,15,M,30-39,CUSTOMER,0,10.6,0,6,0,0,5.41,0,0,0,0
228676,7.74,2.95,3,F,50-59,CUSTOMER,0,0,0,0,0,0,2.46,0,0,0,0
228678,22.38,11.19,9,F,30-39,CUSTOMER,0,3.49,1.49,0,3,0,0,0,0,0,0
228679,14.62,6.75,6,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,2.99,0
228685,19,12.12,11,F,30-39,CUSTOMER,0,0.99,2.5,0,0,0,0,0,0,0,0
228688,23.65,20.74,6,F,Under 19,CUSTOMER,0,0,0,0,0,0,16.42,0,0,0,0
228690,122.56,71.62,13,F,50-59,CUSTOMER,0,15.15,0,0,0,0,0,0,0,0,0
228692,26.08,17.94,8,F,30-39,CUSTOMER,0,12.81,0.99,0,0,0,0,0,0,0,0
228694,15.44,15.99,4,F,30-39,CUSTOMER,0,0,2,0,0,0,0,0,0,0,0
228695,59.85,29.41,17,M,20-29,CUSTOMER,0,3.98,12.49,0,0,0,0,0,0,0,0
228697,5.2,5.2,1,F,50-59,CUSTOMER,0,0,0,0,0,0,5.2,0,0,0,0
228698,14.2,9.27,4,M,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228699,31.43,30.17,17,F,30-39,CUSTOMER,0,0,0,4.47,0,0,0,0,0,0,0
228702,21.05,13,5,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228703,34.57,24.91,9,M,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228705,29.81,20.98,7,F,50-59,CUSTOMER,0,1.98,0,12.99,0,3.87,0,0,0,0,0
228706,22.92,10.36,13,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228707,46.44,37.23,11,F,60+,CUSTOMER,0,0,4.29,0,0,0,17.99,0,0,0,0
228708,9.99,4.01,2,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228710,9.99,0.01,1,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228713,18.55,13.35,5,M,60+,CUSTOMER,0,0,1.78,0,0,0,0,0,0,0,0
228714,101.63,72.13,30,F,30-39,CUSTOMER,4.49,10.41,0.79,7.99,0,0,12.07,0,0,0,0
228718,21.67,19.66,3,M,50-59,CUSTOMER,0,11.68,0,0,0,0,0,0,0,0,0
228720,57.95,49.11,15,F,Under 19,CUSTOMER,5.98,10.06,4.29,0,0,0,0,0,0,0,0
228721,9.73,9.25,2,F,40-49,CUSTOMER,0,6.99,2.74,0,0,0,0,0,0,0,0
228722,28.44,16.05,8,F,40-49,CUSTOMER,0,9.78,0,0,0,0,0,0,0,0,0
228723,16.67,10.01,4,M,60+,CUSTOMER,0,0,0,0,7.49,0,0,0,0,0,0
228724,16.24,9.37,9,F,60+,CUSTOMER,0,0,6.27,0,0,0,0,0,0,0,0
228728,28.24,18.49,14,F,50-59,CUSTOMER,0,0,5.78,5.99,0,0,0,0,0,0,0
228732,11.31,7.57,5,F,50-59,CUSTOMER,0,0,0,0,0,0,7.99,0,0,0,0
228737,7.81,5.96,14,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228739,162.21,115.75,49,F,Under 19,CUSTOMER,6.2,17.6,18.33,0,6.99,0,0,2.19,14.76,0,0
228740,34.12,25.94,10,F,40-49,CUSTOMER,0,1.47,0,0,0,0,8.82,0,0,8,0
228741,22.75,13.73,7,F,20-29,CUSTOMER,0,2.01,6.48,0,3.99,0,0,0,0,0,0
228742,95.29,72.03,25,F,50-59,CUSTOMER,0,8.36,17.7,0,0,18.47,10.93,0,0,0,0
228743,31.32,14.33,7,F,50-59,CUSTOMER,0,0,0,2.49,0,4.17,0,0,0,10,0
228745,31.52,21.94,12,M,60+,CUSTOMER,0,5.64,0,0,0,0,0,0,0,0,0
228746,97.61,70.96,16,F,20-29,CUSTOMER,8.99,11.41,4,19.98,0,34.97,0,0,0,0,0
228748,101.66,72.38,20,F,20-29,CUSTOMER,0,8.06,4.09,0,0,7.3,13,0,0,0,0
228749,25.47,22.36,9,F,60+,CUSTOMER,0,0,4,0,0,0,0,0,0,0,0
228756,32.21,26.01,12,F,30-39,CUSTOMER,5.14,1.87,10.93,0,0,0,0,0,0,0,0
228758,16.66,10.87,8,F,20-29,CUSTOMER,0,0,0,0,4.99,0,0,0,0,0,0
228760,31.04,29.47,15,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228763,25.96,16.49,12,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228768,10.31,10.79,8,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228769,29.29,2.29,9,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,15,0
228771,186.65,95.09,29,F,40-49,CUSTOMER,35.96,0,3.78,0,0,0,0,15.98,0,0,0
228772,10.98,4.86,3,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228773,52.42,24.56,18,F,50-59,CUSTOMER,0,0,0,6.99,0,0,0,0,0,16,0
228775,25.85,19.46,7,F,40-49,CUSTOMER,0,2.77,0,5.49,0,0,0,0,0,0,0
228778,9.72,8.91,4,F,40-49,CUSTOMER,0,0,0,0,0,0,7.1,0,0,0,0
228781,76.28,57.01,17,F,50-59,CUSTOMER,10.53,0,5.28,0,0,0,0,0,0,0,0
228785,100.34,121.66,21,F,60+,CUSTOMER,34.5,3.5,6.76,0,0,0,0,0,0,0,0
228787,23.54,19.03,13,M,30-39,CUSTOMER,0,0.99,1.09,0,0,0,0,0,0,0,0
228788,99.83,56.87,25,F,60+,CUSTOMER,17.54,1.42,3.48,0,20.98,8.9,0,0,0,0,0
228789,36.13,19.08,10,F,40-49,CUSTOMER,0,0,24.29,0,0,0,0,0,0,0,0
228792,57.26,57.3,17,M,40-49,CUSTOMER,0,14.24,0,0,0,0,0,0,0,0,0
228793,223.7,146.32,63,F,30-39,CUSTOMER,0,13.14,8.72,6.86,6.49,14.72,0,5.99,0,0,0
228794,18.71,18.98,12,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228796,87.94,58.54,15,F,60+,CUSTOMER,0,6.99,6.86,12.99,0,17.98,0,0,0,0,0
228797,59.3,40.3,23,F,60+,CUSTOMER,0,3.59,7.9,2.59,0,8.05,3.25,0,0,0,0
228798,42.93,32.68,11,F,50-59,CUSTOMER,4.4,8.18,5.88,0,0,0,0,0,0,16,0
228801,26.32,5.19,13,F,60+,CUSTOMER,0,1.99,2.99,0,0,0,5.02,0,0,3,0
228802,32.21,12.3,12,F,60+,CUSTOMER,0,3.98,-1.98,0,0,0,4.56,0,0,14,0
228803,6.97,4.42,3,F,50-59,CUSTOMER,0,0,0,0,0,0,0,3.99,0,0,0
228804,11.68,9.17,3,F,60+,CUSTOMER,0,0,0,0,0,0,4.5,0,0,0,0
228805,29.13,14.41,10,M,20-29,CUSTOMER,0,0,0,0,0,0,5.74,0,0,0,0
228806,11.13,-4.22,8,F,60+,CUSTOMER,0,0,0,0,0,0,0,41.13,-30,0,0
228807,12.74,10.97,3,F,50-59,CUSTOMER,0,0,0,0,0,0,5.8,0,0,0,0
228808,15.98,10.22,1,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228811,53.77,33.33,14,F,50-59,CUSTOMER,0,0,6.99,0,12.98,10.39,0,0,0,0,0
228812,75.64,67.97,20,F,30-39,CUSTOMER,0,23.37,13.04,0,0,10.46,0,0,0,0,0
228813,20.15,9.33,7,M,30-39,CUSTOMER,0,0,2.99,4.58,7.99,0,0,0,0,0,0
228814,65.56,54.27,17,F,30-39,CUSTOMER,22.83,0,7.47,12.97,0,0,0,0,0,0,0
228815,85.36,95.72,26,M,30-39,CUSTOMER,30.54,2.5,0,0,0,0,0,0,0,0,0
228816,209.84,145.45,52,F,60+,CUSTOMER,32.33,16.81,19.27,16.98,27.97,7.35,0,0,0,0,0
228817,17.19,17.41,11,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228818,105.08,82.16,34,F,30-39,CUSTOMER,0,20.2,0,0,0,0,0,6.99,0,0,0
228820,77.91,57.78,21,F,40-49,CUSTOMER,0,8.03,0,0,0,19.99,0,0,0,4,0
228821,36.98,38.78,14,F,60+,CUSTOMER,0,3.27,0,5.49,0,0,0,0,0,0,0
228822,7.29,4.11,2,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228824,26,12.34,3,F,50-59,CUSTOMER,0,0,0,0,4.99,0,0,0,0,0,0
228829,20.65,15.28,8,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228830,3.18,1.84,2,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228831,36.84,33.04,11,F,50-59,CUSTOMER,13.73,0,0,0,0,0,0,0,0,0,0
228833,10.99,6.75,1,F,20-29,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228834,6.98,2.29,3,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,4,0
228835,48.12,35.97,7,F,50-59,CUSTOMER,0,0,8.13,0,0,6.53,0,0,0,0,0
228836,27.12,15.59,6,F,30-39,CUSTOMER,0,0,6,0,0,0,0,0,0,0,0
228838,44.35,45.95,11,M,20-29,CUSTOMER,0,6.99,0,0,0,10.6,0,0,19.16,0,0
228841,36.15,28.61,9,F,40-49,CUSTOMER,0,9.38,1.49,0,0,0,0,0,0,0,0
228844,3.27,2.67,3,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228845,6.05,6.41,3,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228848,48.71,27.74,15,F,60+,CUSTOMER,0,6.3,0,0,0,0,10.99,0,0,0,0
228849,15.81,14.56,9,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228850,6.1,8.74,9,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228855,9.02,5.62,2,F,50-59,CUSTOMER,0,0,4.53,0,0,0,0,0,0,0,0
228856,27.98,19.22,2,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228857,13.61,10.79,2,F,30-39,CUSTOMER,9.62,0,0,0,0,0,0,0,0,0,0
228859,84.08,58.04,21,F,40-49,CUSTOMER,0,0,0,7.96,5.99,0,0,0,0,0,0
228863,24.72,19.21,11,M,20-29,CUSTOMER,0,0,0,4.98,0,0,0,0,0,0,0
228867,104.12,74.87,20,F,30-39,CUSTOMER,0,16.1,5.67,10.99,0,0,0,0,0,0,0
228870,48.92,39.99,18,F,50-59,CUSTOMER,10.83,2.54,0,0,0,0,0,0,0,0,0
228872,107.15,95.06,33,M,60+,CUSTOMER,30.07,0,3.99,3.99,0,4.6,0,0,0,0,0
228873,141.85,111.29,57,F,20-29,CUSTOMER,7.18,12.42,16.49,20,3.98,0,0,0,0,0,0
228874,40.99,32.96,14,F,40-49,CUSTOMER,0,20.19,10,2.49,0,0,0,0,0,0,0
228875,9.09,0.81,3,M,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,8,0
228876,10.95,7.93,5,F,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228877,19.01,13.96,8,F,50-59,CUSTOMER,0,6.62,2.73,0,0,4.66,0,0,0,0,0
228879,65.27,41.29,26,M,20-29,CUSTOMER,0,0,24.48,0,12.98,0,0,0,0,0,0
228880,31.76,23.25,13,M,30-39,CUSTOMER,0,0,4.29,0,3,0,0,0,0,0,0
228881,57.45,42.02,19,F,30-39,CUSTOMER,0,13.69,0,0,0,0,0,0,0,0,0
228883,66.15,43.72,14,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228885,33.65,30.04,12,F,20-29,CUSTOMER,0,4.99,6.37,13.49,0,0,0,3.49,0,0,0
228886,52.61,45.2,13,F,50-59,CUSTOMER,9.02,2.76,7.68,6,0,0,0,0,0,0,0
228891,1.99,1.05,1,F,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228892,84.47,76.67,24,F,60+,CUSTOMER,0,6.76,2.29,10,0,0,8.4,0,0,0,0
228894,13.5,15.17,3,M,20-29,CUSTOMER,0,0,3.99,0,0,5.52,0,0,0,0,0
228901,12.27,10.53,4,F,30-39,CUSTOMER,0,0,0,7.98,0,0,3.79,0,0,0,0
228908,13.25,10.75,6,F,20-29,CUSTOMER,0,7.48,5.77,0,0,0,0,0,0,0,0
228909,5.99,3.85,1,F,20-29,CUSTOMER,0,0,0,0,0,0,0,5.99,0,0,0
228913,33.04,27.95,9,F,30-39,CUSTOMER,0,0,0,0,11.98,0,0,0,18.96,0,0
228916,22.63,18.6,10,F,40-49,CUSTOMER,0,2.68,6.98,0,0,0,0,0,0,0,0
228920,6.78,3.87,2,F,20-29,CUSTOMER,0,0,2.29,0,0,0,0,0,0,0,0
228922,11.48,8.41,2,F,30-39,CUSTOMER,0,0,0,5.49,0,0,0,0,0,0,0
228923,49.85,38.66,11,F,30-39,CUSTOMER,0,1.99,0,27.28,0,0,0,0,0,0,0
228924,83.55,16.93,17,F,30-39,CUSTOMER,0,2.82,0,0,0,0,0,0,0,60,0
228930,22.52,15.16,10,M,40-49,CUSTOMER,0,0,0,0,5.99,0,0,0,0,0,0
228931,189.58,152.85,43,F,40-49,CUSTOMER,11.51,0,0,34.22,0,0,0,0,0,0,0
228934,100.06,85.7,24,M,20-29,CUSTOMER,0,3.49,10.43,5.99,0,0,6.67,0,0,0,0
228936,37.83,32.89,18,M,60+,CUSTOMER,0,0,5.97,2.49,10.99,0,0,0,0,0,0
228939,54.97,39.21,9,F,30-39,CUSTOMER,0,8.15,0,0,0,0,0,0,0,0,0
228942,138.34,108.06,34,M,20-29,CUSTOMER,0,8.18,14.98,0,0,0,8.86,0,16.48,0,0
228943,61.39,42.51,7,F,30-39,CUSTOMER,0,0,0,5.49,0,0,3.3,0,0,32.88,0
228946,10.68,7.11,5,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228947,20.88,18.88,8,F,60+,CUSTOMER,0,0,0,0,0,0,0,12.99,0,0,0
228948,27.86,20.5,4,F,60+,CUSTOMER,0,3.69,0,0,0,0,0,0,0,0,0
228951,13.09,9.59,6,F,40-49,CUSTOMER,0,0,4,0,0,0,0,0,0,0,0
228952,11.96,9.38,6,F,60+,CUSTOMER,0,0,0,0,5.68,0,0,0,0,0,0
228956,34.95,28.5,5,F,60+,CUSTOMER,0,6.99,0,0,0,0,0,0,0,0,0
228959,33.43,15.66,8,M,50-59,CUSTOMER,0,0,7.98,3.99,0,0,0,0,0,9,0
228965,10.92,10.05,7,M,60+,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228968,51.32,37.13,11,M,20-29,CUSTOMER,0,9.67,0,0,0,16.87,0,0,0,0,0
228969,41.8,31.72,14,M,30-39,CUSTOMER,0,4.87,1.69,3.99,0,0,0,5.49,0,0,0
228972,90.05,44.45,18,F,40-49,CUSTOMER,54.94,3.12,2.98,0,0,0,0,0,0,0,0
228973,16.15,16.9,5,M,30-39,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228974,41.63,31.59,14,F,20-29,CUSTOMER,0,1.99,2.45,0,0,0,0,0,0,0,0
228976,68.33,48.36,28,F,20-29,CUSTOMER,0,5.33,2,4.77,3.38,0,0,0,0,0,0
228978,62.29,39.8,16,M,40-49,CUSTOMER,0,5.99,0,0,0,0,5.99,4.99,0,0,0
228979,38.62,33.87,9,F,50-59,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228980,13.74,7.21,5,F,20-29,CUSTOMER,0,0,0,0,0,0,0,8.86,0,0,0
228982,13.58,10.72,5,F,40-49,CUSTOMER,0,0,0,0,0,0,0,0,0,0,0
228983,7,0.01,1,F,Under 19,CUSTOMER,0,0,0,0,0,0,0,0,0,7,0
